ts,tick_index,ticker,price,volume,asset_type,sector
2026-03-14T13:25:00Z,235,B005,107.08,287.0,STOCK,FINANCE
2026-03-14T13:25:00Z,235,B006,99.22,395.0,STOCK,FINANCE
2026-03-14T13:25:00Z,235,B007,137.79,495.0,STOCK,FINANCE
2026-03-14T13:25:00Z,235,B008,115.57,434.0,STOCK,FINANCE
2026-03-14T13:25:00Z,235,B009,93.71,266.0,STOCK,FINANCE
2026-03-14T13:25:00Z,235,B010,129.19,406.0,STOCK,FINANCE
2026-03-14T13:25:00Z,235,C001,145.85,413.0,STOCK,HEALTHCARE
2026-03-14T13:25:00Z,235,C002,164.18,378.0,STOCK,HEALTHCARE
2026-03-14T13:25:00Z,235,C003,125.63,342.0,STOCK,HEALTHCARE
2026-03-14T13:25:00Z,235,C004,144.48,422.0,STOCK,HEALTHCARE
2026-03-14T13:25:00Z,235,C005,153.64,507.0,STOCK,HEALTHCARE
2026-03-14T13:25:00Z,235,C006,113.13,256.0,STOCK,HEALTHCARE
2026-03-14T13:25:00Z,235,C007,149.99,361.0,STOCK,HEALTHCARE
2026-03-14T13:25:00Z,235,C008,131.08,382.0,STOCK,HEALTHCARE
2026-03-14T13:25:00Z,235,C009,160.34,427.0,STOCK,HEALTHCARE
2026-03-14T13:25:00Z,235,C010,140.25,339.0,STOCK,HEALTHCARE
2026-03-14T13:25:00Z,235,D001,109.68,474.0,STOCK,ENERGY
2026-03-14T13:25:00Z,235,D002,92.71,691.0,STOCK,ENERGY
2026-03-14T13:25:00Z,235,D003,99.89,422.0,STOCK,ENERGY
2026-03-14T13:25:00Z,235,D004,118.9,498.0,STOCK,ENERGY
2026-03-14T13:25:00Z,235,D005,93.71,383.0,STOCK,ENERGY
2026-03-14T13:25:00Z,235,D006,107.18,417.0,STOCK,ENERGY
2026-03-14T13:25:00Z,235,D007,112.69,507.0,STOCK,ENERGY
2026-03-14T13:25:00Z,235,D008,92.39,381.0,STOCK,ENERGY
2026-03-14T13:25:00Z,235,D009,105.01,445.0,STOCK,ENERGY
2026-03-14T13:25:00Z,235,D010,98.41,309.0,STOCK,ENERGY
2026-03-14T13:25:00Z,235,E001,97.25,400.0,STOCK,CONSUMER
2026-03-14T13:25:00Z,235,E002,86.86,233.0,STOCK,CONSUMER
2026-03-14T13:25:00Z,235,E003,98.82,411.0,STOCK,CONSUMER
2026-03-14T13:25:00Z,235,E004,82.77,259.0,STOCK,CONSUMER
2026-03-14T13:25:00Z,235,E005,94.41,354.0,STOCK,CONSUMER
2026-03-14T13:25:00Z,235,E006,86.03,382.0,STOCK,CONSUMER
2026-03-14T13:25:00Z,235,E007,136.88,321.0,STOCK,CONSUMER
2026-03-14T13:25:00Z,235,E008,78.98,250.0,STOCK,CONSUMER
2026-03-14T13:25:00Z,235,E009,89.15,302.0,STOCK,CONSUMER
2026-03-14T13:25:00Z,235,E010,84.07,255.0,STOCK,CONSUMER
2026-03-14T13:26:00Z,236,A001,277.75,766.0,STOCK,TECH
2026-03-14T13:26:00Z,236,A002,180.16,589.0,STOCK,TECH
2026-03-14T13:26:00Z,236,A003,155.67,489.0,STOCK,TECH
2026-03-14T13:26:00Z,236,A004,201.98,588.0,STOCK,TECH
2026-03-14T13:26:00Z,236,A005,137.16,544.0,STOCK,TECH
2026-03-14T13:26:00Z,236,A006,177.6,676.0,STOCK,TECH
2026-03-14T13:26:00Z,236,A007,218.09,726.0,STOCK,TECH
2026-03-14T13:26:00Z,236,A008,125.19,404.0,STOCK,TECH
2026-03-14T13:26:00Z,236,A009,190.4,532.0,STOCK,TECH
2026-03-14T13:26:00Z,236,A010,157.72,469.0,STOCK,TECH
2026-03-14T13:26:00Z,236,B001,126.14,599.0,STOCK,FINANCE
2026-03-14T13:26:00Z,236,B002,104.05,463.0,STOCK,FINANCE
2026-03-14T13:26:00Z,236,B003,127.99,663.0,STOCK,FINANCE
2026-03-14T13:26:00Z,236,B004,134.99,512.0,STOCK,FINANCE
2026-03-14T13:26:00Z,236,B005,107.0,364.0,STOCK,FINANCE
2026-03-14T13:26:00Z,236,B006,99.05,375.0,STOCK,FINANCE
2026-03-14T13:26:00Z,236,B007,137.7,492.0,STOCK,FINANCE
2026-03-14T13:26:00Z,236,B008,115.74,471.0,STOCK,FINANCE
2026-03-14T13:26:00Z,236,B009,93.9,369.0,STOCK,FINANCE
2026-03-14T13:26:00Z,236,B010,129.03,502.0,STOCK,FINANCE
2026-03-14T13:26:00Z,236,C001,145.89,352.0,STOCK,HEALTHCARE
2026-03-14T13:26:00Z,236,C002,164.26,563.0,STOCK,HEALTHCARE
2026-03-14T13:26:00Z,236,C003,125.66,339.0,STOCK,HEALTHCARE
2026-03-14T13:26:00Z,236,C004,144.54,448.0,STOCK,HEALTHCARE
2026-03-14T13:26:00Z,236,C005,153.56,690.0,STOCK,HEALTHCARE
2026-03-14T13:26:00Z,236,C006,112.98,311.0,STOCK,HEALTHCARE
2026-03-14T13:26:00Z,236,C007,149.89,372.0,STOCK,HEALTHCARE
2026-03-14T13:26:00Z,236,C008,131.12,293.0,STOCK,HEALTHCARE
2026-03-14T13:26:00Z,236,C009,160.66,436.0,STOCK,HEALTHCARE
2026-03-14T13:26:00Z,236,C010,140.31,379.0,STOCK,HEALTHCARE
2026-03-14T13:26:00Z,236,D001,109.64,540.0,STOCK,ENERGY
2026-03-14T13:26:00Z,236,D002,92.95,651.0,STOCK,ENERGY
2026-03-14T13:26:00Z,236,D003,100.15,370.0,STOCK,ENERGY
2026-03-14T13:26:00Z,236,D004,118.87,515.0,STOCK,ENERGY
2026-03-14T13:26:00Z,236,D005,93.73,378.0,STOCK,ENERGY
2026-03-14T13:26:00Z,236,D006,107.26,451.0,STOCK,ENERGY
2026-03-14T13:26:00Z,236,D007,112.7,462.0,STOCK,ENERGY
2026-03-14T13:26:00Z,236,D008,92.49,382.0,STOCK,ENERGY
2026-03-14T13:26:00Z,236,D009,105.2,559.0,STOCK,ENERGY
2026-03-14T13:26:00Z,236,D010,98.5,466.0,STOCK,ENERGY
2026-03-14T13:26:00Z,236,E001,97.5,410.0,STOCK,CONSUMER
2026-03-14T13:26:00Z,236,E002,86.91,294.0,STOCK,CONSUMER
2026-03-14T13:26:00Z,236,E003,98.83,469.0,STOCK,CONSUMER
2026-03-14T13:26:00Z,236,E004,82.77,307.0,STOCK,CONSUMER
2026-03-14T13:26:00Z,236,E005,94.46,404.0,STOCK,CONSUMER
2026-03-14T13:26:00Z,236,E006,86.1,320.0,STOCK,CONSUMER
2026-03-14T13:26:00Z,236,E007,137.04,345.0,STOCK,CONSUMER
2026-03-14T13:26:00Z,236,E008,78.98,301.0,STOCK,CONSUMER
2026-03-14T13:26:00Z,236,E009,89.4,295.0,STOCK,CONSUMER
2026-03-14T13:26:00Z,236,E010,84.16,318.0,STOCK,CONSUMER
2026-03-14T13:27:00Z,237,A001,276.35,737.0,STOCK,TECH
2026-03-14T13:27:00Z,237,A002,179.87,638.0,STOCK,TECH
2026-03-14T13:27:00Z,237,A003,154.85,513.0,STOCK,TECH
2026-03-14T13:27:00Z,237,A004,200.74,788.0,STOCK,TECH
2026-03-14T13:27:00Z,237,A005,136.19,586.0,STOCK,TECH
2026-03-14T13:27:00Z,237,A006,176.53,639.0,STOCK,TECH
2026-03-14T13:27:00Z,237,A007,217.05,684.0,STOCK,TECH
2026-03-14T13:27:00Z,237,A008,124.43,489.0,STOCK,TECH
2026-03-14T13:27:00Z,237,A009,189.28,761.0,STOCK,TECH
2026-03-14T13:27:00Z,237,A010,156.95,459.0,STOCK,TECH
2026-03-14T13:27:00Z,237,B001,125.72,550.0,STOCK,FINANCE
2026-03-14T13:27:00Z,237,B002,103.39,479.0,STOCK,FINANCE
2026-03-14T13:27:00Z,237,B003,127.09,658.0,STOCK,FINANCE
2026-03-14T13:27:00Z,237,B004,134.25,461.0,STOCK,FINANCE
2026-03-14T13:27:00Z,237,B005,106.48,370.0,STOCK,FINANCE
2026-03-14T13:27:00Z,237,B006,98.56,318.0,STOCK,FINANCE
2026-03-14T13:27:00Z,237,B007,136.86,544.0,STOCK,FINANCE
2026-03-14T13:27:00Z,237,B008,115.01,472.0,STOCK,FINANCE
2026-03-14T13:27:00Z,237,B009,93.45,365.0,STOCK,FINANCE
2026-03-14T13:27:00Z,237,B010,128.27,394.0,STOCK,FINANCE
2026-03-14T13:27:00Z,237,C001,145.16,425.0,STOCK,HEALTHCARE
2026-03-14T13:27:00Z,237,C002,163.31,421.0,STOCK,HEALTHCARE
2026-03-14T13:27:00Z,237,C003,125.17,289.0,STOCK,HEALTHCARE
2026-03-14T13:27:00Z,237,C004,143.89,433.0,STOCK,HEALTHCARE
2026-03-14T13:27:00Z,237,C005,152.57,470.0,STOCK,HEALTHCARE
2026-03-14T13:27:00Z,237,C006,112.52,352.0,STOCK,HEALTHCARE
2026-03-14T13:27:00Z,237,C007,149.25,300.0,STOCK,HEALTHCARE
2026-03-14T13:27:00Z,237,C008,130.55,351.0,STOCK,HEALTHCARE
2026-03-14T13:27:00Z,237,C009,159.98,442.0,STOCK,HEALTHCARE
2026-03-14T13:27:00Z,237,C010,139.86,333.0,STOCK,HEALTHCARE
2026-03-14T13:27:00Z,237,D001,108.83,339.0,STOCK,ENERGY
2026-03-14T13:27:00Z,237,D002,92.54,856.0,STOCK,ENERGY
2026-03-14T13:27:00Z,237,D003,99.72,475.0,STOCK,ENERGY
2026-03-14T13:27:00Z,237,D004,118.14,564.0,STOCK,ENERGY
2026-03-14T13:27:00Z,237,D005,93.3,298.0,STOCK,ENERGY
2026-03-14T13:27:00Z,237,D006,106.76,375.0,STOCK,ENERGY
2026-03-14T13:27:00Z,237,D007,112.21,479.0,STOCK,ENERGY
2026-03-14T13:27:00Z,237,D008,92.0,363.0,STOCK,ENERGY
2026-03-14T13:27:00Z,237,D009,104.6,444.0,STOCK,ENERGY
2026-03-14T13:27:00Z,237,D010,98.05,414.0,STOCK,ENERGY
2026-03-14T13:27:00Z,237,E001,97.17,369.0,STOCK,CONSUMER
2026-03-14T13:27:00Z,237,E002,86.55,351.0,STOCK,CONSUMER
2026-03-14T13:27:00Z,237,E003,98.39,382.0,STOCK,CONSUMER
2026-03-14T13:27:00Z,237,E004,82.43,234.0,STOCK,CONSUMER
2026-03-14T13:27:00Z,237,E005,94.11,363.0,STOCK,CONSUMER
2026-03-14T13:27:00Z,237,E006,85.75,325.0,STOCK,CONSUMER
2026-03-14T13:27:00Z,237,E007,136.67,426.0,STOCK,CONSUMER
2026-03-14T13:27:00Z,237,E008,78.74,297.0,STOCK,CONSUMER
2026-03-14T13:27:00Z,237,E009,89.05,310.0,STOCK,CONSUMER
2026-03-14T13:27:00Z,237,E010,83.84,271.0,STOCK,CONSUMER
2026-03-14T13:28:00Z,238,A001,278.1,802.0,STOCK,TECH
2026-03-14T13:28:00Z,238,A002,180.78,736.0,STOCK,TECH
2026-03-14T13:28:00Z,238,A003,155.98,555.0,STOCK,TECH
2026-03-14T13:28:00Z,238,A004,202.15,596.0,STOCK,TECH
2026-03-14T13:28:00Z,238,A005,137.06,504.0,STOCK,TECH
2026-03-14T13:28:00Z,238,A006,177.35,485.0,STOCK,TECH
2026-03-14T13:28:00Z,238,A007,218.53,598.0,STOCK,TECH
2026-03-14T13:28:00Z,238,A008,124.94,391.0,STOCK,TECH
2026-03-14T13:28:00Z,238,A009,190.04,614.0,STOCK,TECH
2026-03-14T13:28:00Z,238,A010,158.01,407.0,STOCK,TECH
2026-03-14T13:28:00Z,238,B001,126.11,514.0,STOCK,FINANCE
2026-03-14T13:28:00Z,238,B002,103.82,362.0,STOCK,FINANCE
2026-03-14T13:28:00Z,238,B003,127.4,468.0,STOCK,FINANCE
2026-03-14T13:28:00Z,238,B004,134.75,450.0,STOCK,FINANCE
2026-03-14T13:28:00Z,238,B005,106.75,288.0,STOCK,FINANCE
2026-03-14T13:28:00Z,238,B006,99.0,288.0,STOCK,FINANCE
2026-03-14T13:28:00Z,238,B007,137.43,533.0,STOCK,FINANCE
2026-03-14T13:28:00Z,238,B008,115.72,459.0,STOCK,FINANCE
2026-03-14T13:28:00Z,238,B009,93.66,313.0,STOCK,FINANCE
2026-03-14T13:28:00Z,238,B010,128.91,341.0,STOCK,FINANCE
2026-03-14T13:28:00Z,238,C001,145.63,384.0,STOCK,HEALTHCARE
2026-03-14T13:28:00Z,238,C002,163.74,387.0,STOCK,HEALTHCARE
2026-03-14T13:28:00Z,238,C003,125.16,306.0,STOCK,HEALTHCARE
2026-03-14T13:28:00Z,238,C004,144.33,304.0,STOCK,HEALTHCARE
2026-03-14T13:28:00Z,238,C005,152.58,506.0,STOCK,HEALTHCARE
2026-03-14T13:28:00Z,238,C006,112.98,315.0,STOCK,HEALTHCARE
2026-03-14T13:28:00Z,238,C007,149.64,324.0,STOCK,HEALTHCARE
2026-03-14T13:28:00Z,238,C008,131.2,260.0,STOCK,HEALTHCARE
2026-03-14T13:28:00Z,238,C009,160.5,397.0,STOCK,HEALTHCARE
2026-03-14T13:28:00Z,238,C010,140.1,306.0,STOCK,HEALTHCARE
2026-03-14T13:28:00Z,238,D001,109.18,386.0,STOCK,ENERGY
2026-03-14T13:28:00Z,238,D002,92.99,587.0,STOCK,ENERGY
2026-03-14T13:28:00Z,238,D003,100.22,423.0,STOCK,ENERGY
2026-03-14T13:28:00Z,238,D004,118.55,491.0,STOCK,ENERGY
2026-03-14T13:28:00Z,238,D005,93.79,336.0,STOCK,ENERGY
2026-03-14T13:28:00Z,238,D006,107.3,421.0,STOCK,ENERGY
2026-03-14T13:28:00Z,238,D007,112.66,389.0,STOCK,ENERGY
2026-03-14T13:28:00Z,238,D008,92.41,360.0,STOCK,ENERGY
2026-03-14T13:28:00Z,238,D009,104.94,428.0,STOCK,ENERGY
2026-03-14T13:28:00Z,238,D010,98.46,322.0,STOCK,ENERGY
2026-03-14T13:28:00Z,238,E001,97.52,343.0,STOCK,CONSUMER
2026-03-14T13:28:00Z,238,E002,86.85,323.0,STOCK,CONSUMER
2026-03-14T13:28:00Z,238,E003,98.7,448.0,STOCK,CONSUMER
2026-03-14T13:28:00Z,238,E004,82.83,279.0,STOCK,CONSUMER
2026-03-14T13:28:00Z,238,E005,94.44,342.0,STOCK,CONSUMER
2026-03-14T13:28:00Z,238,E006,86.11,252.0,STOCK,CONSUMER
2026-03-14T13:28:00Z,238,E007,137.33,421.0,STOCK,CONSUMER
2026-03-14T13:28:00Z,238,E008,79.1,245.0,STOCK,CONSUMER
2026-03-14T13:28:00Z,238,E009,89.46,331.0,STOCK,CONSUMER
2026-03-14T13:28:00Z,238,E010,84.19,278.0,STOCK,CONSUMER
2026-03-14T13:29:00Z,239,A001,277.19,741.0,STOCK,TECH
2026-03-14T13:29:00Z,239,A002,180.3,445.0,STOCK,TECH
2026-03-14T13:29:00Z,239,A003,155.64,511.0,STOCK,TECH
2026-03-14T13:29:00Z,239,A004,201.78,685.0,STOCK,TECH
2026-03-14T13:29:00Z,239,A005,136.76,385.0,STOCK,TECH
2026-03-14T13:29:00Z,239,A006,177.38,501.0,STOCK,TECH
2026-03-14T13:29:00Z,239,A007,217.97,661.0,STOCK,TECH
2026-03-14T13:29:00Z,239,A008,124.85,398.0,STOCK,TECH
2026-03-14T13:29:00Z,239,A009,189.94,624.0,STOCK,TECH
2026-03-14T13:29:00Z,239,A010,157.74,484.0,STOCK,TECH
2026-03-14T13:29:00Z,239,B001,125.92,563.0,STOCK,FINANCE
2026-03-14T13:29:00Z,239,B002,103.68,390.0,STOCK,FINANCE
2026-03-14T13:29:00Z,239,B003,127.14,575.0,STOCK,FINANCE
2026-03-14T13:29:00Z,239,B004,134.64,499.0,STOCK,FINANCE
2026-03-14T13:29:00Z,239,B005,106.64,346.0,STOCK,FINANCE
2026-03-14T13:29:00Z,239,B006,98.87,312.0,STOCK,FINANCE
2026-03-14T13:29:00Z,239,B007,137.41,580.0,STOCK,FINANCE
2026-03-14T13:29:00Z,239,B008,115.72,413.0,STOCK,FINANCE
2026-03-14T13:29:00Z,239,B009,93.52,279.0,STOCK,FINANCE
2026-03-14T13:29:00Z,239,B010,128.9,466.0,STOCK,FINANCE
2026-03-14T13:29:00Z,239,C001,145.5,422.0,STOCK,HEALTHCARE
2026-03-14T13:29:00Z,239,C002,163.6,480.0,STOCK,HEALTHCARE
2026-03-14T13:29:00Z,239,C003,124.97,306.0,STOCK,HEALTHCARE
2026-03-14T13:29:00Z,239,C004,144.21,349.0,STOCK,HEALTHCARE
2026-03-14T13:29:00Z,239,C005,152.26,557.0,STOCK,HEALTHCARE
2026-03-14T13:29:00Z,239,C006,112.94,240.0,STOCK,HEALTHCARE
2026-03-14T13:29:00Z,239,C007,149.35,355.0,STOCK,HEALTHCARE
2026-03-14T13:29:00Z,239,C008,131.11,365.0,STOCK,HEALTHCARE
2026-03-14T13:29:00Z,239,C009,160.31,304.0,STOCK,HEALTHCARE
2026-03-14T13:29:00Z,239,C010,139.87,300.0,STOCK,HEALTHCARE
2026-03-14T13:29:00Z,239,D001,109.03,367.0,STOCK,ENERGY
2026-03-14T13:29:00Z,239,D002,92.95,580.0,STOCK,ENERGY
2026-03-14T13:29:00Z,239,D003,99.87,363.0,STOCK,ENERGY
2026-03-14T13:29:00Z,239,D004,118.21,428.0,STOCK,ENERGY
2026-03-14T13:29:00Z,239,D005,93.61,420.0,STOCK,ENERGY
2026-03-14T13:29:00Z,239,D006,107.38,278.0,STOCK,ENERGY
2026-03-14T13:29:00Z,239,D007,112.32,520.0,STOCK,ENERGY
2026-03-14T13:29:00Z,239,D008,92.24,296.0,STOCK,ENERGY
2026-03-14T13:29:00Z,239,D009,104.7,350.0,STOCK,ENERGY
2026-03-14T13:29:00Z,239,D010,98.33,378.0,STOCK,ENERGY
2026-03-14T13:29:00Z,239,E001,97.5,392.0,STOCK,CONSUMER
2026-03-14T13:29:00Z,239,E002,86.75,280.0,STOCK,CONSUMER
2026-03-14T13:29:00Z,239,E003,98.69,338.0,STOCK,CONSUMER
2026-03-14T13:29:00Z,239,E004,82.9,247.0,STOCK,CONSUMER
2026-03-14T13:29:00Z,239,E005,94.16,318.0,STOCK,CONSUMER
2026-03-14T13:29:00Z,239,E006,85.97,255.0,STOCK,CONSUMER
2026-03-14T13:29:00Z,239,E007,137.35,301.0,STOCK,CONSUMER
2026-03-14T13:29:00Z,239,E008,79.04,280.0,STOCK,CONSUMER
2026-03-14T13:29:00Z,239,E009,89.34,381.0,STOCK,CONSUMER
2026-03-14T13:29:00Z,239,E010,84.28,294.0,STOCK,CONSUMER
2026-03-14T13:30:00Z,240,A001,276.96,618.0,STOCK,TECH
2026-03-14T13:30:00Z,240,A002,180.36,574.0,STOCK,TECH
2026-03-14T13:30:00Z,240,A003,155.63,504.0,STOCK,TECH
2026-03-14T13:30:00Z,240,A004,202.37,707.0,STOCK,TECH
2026-03-14T13:30:00Z,240,A005,136.64,594.0,STOCK,TECH
2026-03-14T13:30:00Z,240,A006,177.39,721.0,STOCK,TECH
2026-03-14T13:30:00Z,240,A007,217.92,739.0,STOCK,TECH
2026-03-14T13:30:00Z,240,A008,124.96,361.0,STOCK,TECH
2026-03-14T13:30:00Z,240,A009,189.9,567.0,STOCK,TECH
2026-03-14T13:30:00Z,240,A010,157.69,499.0,STOCK,TECH
2026-03-14T13:30:00Z,240,B001,126.02,515.0,STOCK,FINANCE
2026-03-14T13:30:00Z,240,B002,103.5,446.0,STOCK,FINANCE
2026-03-14T13:30:00Z,240,B003,126.96,515.0,STOCK,FINANCE
2026-03-14T13:30:00Z,240,B004,134.6,459.0,STOCK,FINANCE
2026-03-14T13:30:00Z,240,B005,106.82,461.0,STOCK,FINANCE
2026-03-14T13:30:00Z,240,B006,98.93,366.0,STOCK,FINANCE
2026-03-14T13:30:00Z,240,B007,137.22,436.0,STOCK,FINANCE
2026-03-14T13:30:00Z,240,B008,115.73,354.0,STOCK,FINANCE
2026-03-14T13:30:00Z,240,B009,93.73,264.0,STOCK,FINANCE
2026-03-14T13:30:00Z,240,B010,129.02,467.0,STOCK,FINANCE
2026-03-14T13:30:00Z,240,C001,145.8,488.0,STOCK,HEALTHCARE
2026-03-14T13:30:00Z,240,C002,163.79,448.0,STOCK,HEALTHCARE
2026-03-14T13:30:00Z,240,C003,125.19,304.0,STOCK,HEALTHCARE
2026-03-14T13:30:00Z,240,C004,144.14,317.0,STOCK,HEALTHCARE
2026-03-14T13:30:00Z,240,C005,152.08,553.0,STOCK,HEALTHCARE
2026-03-14T13:30:00Z,240,C006,113.03,318.0,STOCK,HEALTHCARE
2026-03-14T13:30:00Z,240,C007,149.47,380.0,STOCK,HEALTHCARE
2026-03-14T13:30:00Z,240,C008,131.1,329.0,STOCK,HEALTHCARE
2026-03-14T13:30:00Z,240,C009,160.4,465.0,STOCK,HEALTHCARE
2026-03-14T13:30:00Z,240,C010,139.73,340.0,STOCK,HEALTHCARE
2026-03-14T13:30:00Z,240,D001,109.13,361.0,STOCK,ENERGY
2026-03-14T13:30:00Z,240,D002,92.81,736.0,STOCK,ENERGY
2026-03-14T13:30:00Z,240,D003,99.87,370.0,STOCK,ENERGY
2026-03-14T13:30:00Z,240,D004,118.14,471.0,STOCK,ENERGY
2026-03-14T13:30:00Z,240,D005,93.67,265.0,STOCK,ENERGY
2026-03-14T13:30:00Z,240,D006,107.43,440.0,STOCK,ENERGY
2026-03-14T13:30:00Z,240,D007,112.42,526.0,STOCK,ENERGY
2026-03-14T13:30:00Z,240,D008,92.19,376.0,STOCK,ENERGY
2026-03-14T13:30:00Z,240,D009,104.98,438.0,STOCK,ENERGY
2026-03-14T13:30:00Z,240,D010,98.35,383.0,STOCK,ENERGY
2026-03-14T13:30:00Z,240,E001,97.73,414.0,STOCK,CONSUMER
2026-03-14T13:30:00Z,240,E002,86.84,290.0,STOCK,CONSUMER
2026-03-14T13:30:00Z,240,E003,98.79,422.0,STOCK,CONSUMER
2026-03-14T13:30:00Z,240,E004,79.11,888.0,STOCK,CONSUMER
2026-03-14T13:30:00Z,240,E005,94.15,302.0,STOCK,CONSUMER
2026-03-14T13:30:00Z,240,E006,86.1,277.0,STOCK,CONSUMER
2026-03-14T13:30:00Z,240,E007,137.54,436.0,STOCK,CONSUMER
2026-03-14T13:30:00Z,240,E008,79.06,243.0,STOCK,CONSUMER
2026-03-14T13:30:00Z,240,E009,89.55,366.0,STOCK,CONSUMER
2026-03-14T13:30:00Z,240,E010,84.28,272.0,STOCK,CONSUMER
2026-03-14T13:31:00Z,241,A001,276.7,723.0,STOCK,TECH
2026-03-14T13:31:00Z,241,A002,180.06,434.0,STOCK,TECH
2026-03-14T13:31:00Z,241,A003,155.3,491.0,STOCK,TECH
2026-03-14T13:31:00Z,241,A004,201.67,560.0,STOCK,TECH
2026-03-14T13:31:00Z,241,A005,136.24,599.0,STOCK,TECH
2026-03-14T13:31:00Z,241,A006,176.88,587.0,STOCK,TECH
2026-03-14T13:31:00Z,241,A007,216.97,706.0,STOCK,TECH
2026-03-14T13:31:00Z,241,A008,124.61,387.0,STOCK,TECH
2026-03-14T13:31:00Z,241,A009,189.32,643.0,STOCK,TECH
2026-03-14T13:31:00Z,241,A010,157.26,410.0,STOCK,TECH
2026-03-14T13:31:00Z,241,B001,125.76,375.0,STOCK,FINANCE
2026-03-14T13:31:00Z,241,B002,103.36,357.0,STOCK,FINANCE
2026-03-14T13:31:00Z,241,B003,126.7,467.0,STOCK,FINANCE
2026-03-14T13:31:00Z,241,B004,134.54,451.0,STOCK,FINANCE
2026-03-14T13:31:00Z,241,B005,106.77,462.0,STOCK,FINANCE
2026-03-14T13:31:00Z,241,B006,98.78,301.0,STOCK,FINANCE
2026-03-14T13:31:00Z,241,B007,137.07,484.0,STOCK,FINANCE
2026-03-14T13:31:00Z,241,B008,115.41,352.0,STOCK,FINANCE
2026-03-14T13:31:00Z,241,B009,93.59,268.0,STOCK,FINANCE
2026-03-14T13:31:00Z,241,B010,128.72,512.0,STOCK,FINANCE
2026-03-14T13:31:00Z,241,C001,145.56,308.0,STOCK,HEALTHCARE
2026-03-14T13:31:00Z,241,C002,163.8,448.0,STOCK,HEALTHCARE
2026-03-14T13:31:00Z,241,C003,125.17,310.0,STOCK,HEALTHCARE
2026-03-14T13:31:00Z,241,C004,144.21,358.0,STOCK,HEALTHCARE
2026-03-14T13:31:00Z,241,C005,151.77,406.0,STOCK,HEALTHCARE
2026-03-14T13:31:00Z,241,C006,113.03,256.0,STOCK,HEALTHCARE
2026-03-14T13:31:00Z,241,C007,149.44,341.0,STOCK,HEALTHCARE
2026-03-14T13:31:00Z,241,C008,130.84,288.0,STOCK,HEALTHCARE
2026-03-14T13:31:00Z,241,C009,160.23,351.0,STOCK,HEALTHCARE
2026-03-14T13:31:00Z,241,C010,139.49,316.0,STOCK,HEALTHCARE
2026-03-14T13:31:00Z,241,D001,109.02,491.0,STOCK,ENERGY
2026-03-14T13:31:00Z,241,D002,92.53,603.0,STOCK,ENERGY
2026-03-14T13:31:00Z,241,D003,99.68,417.0,STOCK,ENERGY
2026-03-14T13:31:00Z,241,D004,117.93,549.0,STOCK,ENERGY
2026-03-14T13:31:00Z,241,D005,93.54,385.0,STOCK,ENERGY
2026-03-14T13:31:00Z,241,D006,107.57,318.0,STOCK,ENERGY
2026-03-14T13:31:00Z,241,D007,112.21,447.0,STOCK,ENERGY
2026-03-14T13:31:00Z,241,D008,92.17,272.0,STOCK,ENERGY
2026-03-14T13:31:00Z,241,D009,104.81,412.0,STOCK,ENERGY
2026-03-14T13:31:00Z,241,D010,98.41,384.0,STOCK,ENERGY
2026-03-14T13:31:00Z,241,E001,97.52,371.0,STOCK,CONSUMER
2026-03-14T13:31:00Z,241,E002,86.67,283.0,STOCK,CONSUMER
2026-03-14T13:31:00Z,241,E003,98.62,471.0,STOCK,CONSUMER
2026-03-14T13:31:00Z,241,E004,82.72,82.87,STOCK,CONSUMER
2026-03-14T13:31:00Z,241,E005,94.0,341.0,STOCK,CONSUMER
2026-03-14T13:31:00Z,241,E006,85.94,262.0,STOCK,CONSUMER
2026-03-14T13:31:00Z,241,E007,137.19,438.0,STOCK,CONSUMER
2026-03-14T13:31:00Z,241,E008,78.86,208.0,STOCK,CONSUMER
2026-03-14T13:31:00Z,241,E009,89.41,272.0,STOCK,CONSUMER
2026-03-14T13:31:00Z,241,E010,84.19,277.0,STOCK,CONSUMER
2026-03-14T13:32:00Z,242,A001,275.98,838.0,STOCK,TECH
2026-03-14T13:32:00Z,242,A002,179.9,486.0,STOCK,TECH
2026-03-14T13:32:00Z,242,A003,154.87,437.0,STOCK,TECH
2026-03-14T13:32:00Z,242,A004,201.27,622.0,STOCK,TECH
2026-03-14T13:32:00Z,242,A005,135.76,549.0,STOCK,TECH
2026-03-14T13:32:00Z,242,A006,176.63,625.0,STOCK,TECH
2026-03-14T13:32:00Z,242,A007,216.44,601.0,STOCK,TECH
2026-03-14T13:32:00Z,242,A008,124.45,310.0,STOCK,TECH
2026-03-14T13:32:00Z,242,A009,189.01,689.0,STOCK,TECH
2026-03-14T13:32:00Z,242,A010,156.8,388.0,STOCK,TECH
2026-03-14T13:32:00Z,242,B001,125.77,457.0,STOCK,FINANCE
2026-03-14T13:32:00Z,242,B002,103.27,434.0,STOCK,FINANCE
2026-03-14T13:32:00Z,242,B003,126.48,613.0,STOCK,FINANCE
2026-03-14T13:32:00Z,242,B004,134.46,529.0,STOCK,FINANCE
2026-03-14T13:32:00Z,242,B005,106.7,364.0,STOCK,FINANCE
2026-03-14T13:32:00Z,242,B006,98.71,306.0,STOCK,FINANCE
2026-03-14T13:32:00Z,242,B007,136.82,550.0,STOCK,FINANCE
2026-03-14T13:32:00Z,242,B008,115.19,354.0,STOCK,FINANCE
